gstin,is_fraud,fraud_type,xgb_score,anomaly_score,graph_risk_score,in_circular_ring,rule_score,rule_flags,flag_count,ensemble_score,models_agreeing,risk_level,lstm_score
03ZPFTQ5399P8ZW,1,circular_trading,53.75,8.93,27.9,0,8,1 missing return(s),1,26.99,0,LOW,14.85
19PQKPN9272M3ZT,0,none,2.32,73.21,35.230000000000004,0,8,1 missing return(s),1,27.14,1,LOW,13.11
15QOCNN1302J3Z2,0,none,1.87,65.55,38.58,0,16,1 missing return(s) | Invoice match rate 83%,2,27.21,1,LOW,11.79
20UNWRO9964M7Z6,0,none,2.62,60.45,42.52,0,16,1 missing return(s) | Invoice match rate 85%,2,27.37,1,LOW,13.69
10ZHVVN9376T1ZH,0,none,6.09,61.32,41.52,0,8,2 missing return(s),1,27.33,1,LOW,16.03
33PSJAB2238Y7ZP,0,none,20.44,31.88,50.87,0,8,Invoice match rate 79%,1,27.02,0,LOW,14.08
29EPWLJ4821D7Z8,0,none,9.07,61.02,37.57,0,8,1 missing return(s),1,27.5,1,LOW,18.14
19CWHOB9335Q3ZU,0,none,9.55,76.18,21.75,0,8,1 missing return(s),1,27.03,1,LOW,13.42
29WXELP2050G6ZX,0,none,31.48,23.27,36.41,0,20,4 missing returns (high),1,27.3,0,LOW,15.3
18OWJRC8619B9ZJ,0,none,21.25,45.5,23.6,0,28,4 missing returns (high) | Invoice match rate 80%,2,28.12,0,LOW,20.66
08RSKXF5899J5Z5,0,none,4.02,60.79,44.44,0,8,Invoice match rate 83%,1,27.12,1,LOW,14.87
29BJHOI7228V2ZI,0,none,2.85,72.68,38.99,0,0,No flags,0,26.77,1,LOW,13.46
23MKGAQ9546D5ZG,0,none,4.58,60.16,44.22,0,8,2 missing return(s),1,27.06,1,LOW,14.41
14DUALS3972Q8Z1,0,none,2.28,67.97,39.56,0,8,Invoice match rate 82%,1,27.37,1,LOW,17.51
27SKMMW5481Q9ZN,1,circular_trading,41.88,8.44,43.55,0,8,1 missing return(s),1,26.94,0,LOW,16.6
17RLSPM2539Z4ZZ,0,none,5.04,62.28,41.23,0,8,2 missing return(s),1,26.64,1,LOW,10.72
07CNUBI4702K3Z9,0,none,2.09,61.77,45.66,0,8,1 missing return(s),1,26.79,1,LOW,12.49
14BSRGZ6959D1ZJ,0,none,22.94,28.94,41.95,0,20,4 missing returns (high),1,27.38,0,LOW,17.03
03ISKBV9095L2Z7,0,none,5.8,54.26,42.78,0,16,1 missing return(s) | Invoice match rate 78%,2,27.06,0,LOW,14.15
29VOEYR2351X5Z9,0,none,33.48,18.19,37.56,0,20,4 missing returns (high),1,27.31,0,LOW,17.97
10IBTTX4509U9ZM,0,none,1.95,62.65,37.22,0,20,3 missing returns (high),1,26.91,1,LOW,11.58
16KRJVJ5340U4ZO,0,none,40.4,12.66,40.41,0,8,Invoice match rate 85%,1,26.61,0,LOW,15.34
01XMHOB9929W5Z3,0,none,1.01,68.66,39.510000000000005,0,8,1 missing return(s),1,27.26,1,LOW,18.84
02ROPAE7178L6ZW,0,none,14.02,40.86,41.89,0,20,4 missing returns (high),1,27.36,0,LOW,17.46
03HVHGU3332B1ZI,0,none,1.6,66.14,36.33,0,16,2 missing return(s) | Invoice match rate 81%,2,27.24,1,LOW,16.6
01MCHAQ5448I2ZU,0,none,1.76,63.54,43.370000000000005,0,8,1 missing return(s),1,26.87,1,LOW,15.46
14GFJOQ1857J2Z4,0,none,28.14,20.89,41.84,0,20,3 missing returns (high),1,27.39,0,LOW,19.45
03EHRVF4283Z7ZD,0,none,11.48,26.93,42.31,0,48,3 missing returns (high) | Invoice match rate 83% | New company (1yr) with high turnover,3,27.92,1,LOW,15.61
20SEROA8046H5ZY,0,none,4.12,63.15,40.25,0,8,1 missing return(s),1,26.72,1,LOW,14.6
27IMNTZ7159O9ZO,0,none,1.98,66.48,39.620000000000005,0,8,2 missing return(s),1,26.72,1,LOW,15.01
05VRVJL7814D3Z1,0,none,26.5,20.45,39.14,0,28,4 missing returns (high) | Invoice match rate 85%,2,27.08,0,LOW,15.45
32DSFVX6302U3ZT,0,none,1.58,70.14,40.9,0,0,No flags,0,26.13,1,LOW,12.26
17IQVYZ8569X4ZB,0,none,17.64,35.53,48.18,0,8,1 missing return(s),1,26.43,0,LOW,14.39
18FFBQF9802V8ZN,0,none,6.11,68.28,31.54,0,8,Invoice match rate 83%,1,26.43,1,LOW,13.57
33QLVYT1054C2ZD,0,none,6.58,75.03,24.01,0,8,Invoice match rate 85%,1,26.21,1,LOW,11.7
07TLFLO7834J9ZW,0,none,7.43,60.99,36.86,0,8,1 missing return(s),1,26.38,1,LOW,13.39
15VXPCD4574B7Z6,0,none,37.78,13.76,41.5,0,8,Invoice match rate 83%,1,26.28,0,LOW,15.13
16RVKVI2739O9ZP,0,none,6.85,68.84,29.69,0,8,Invoice match rate 73%,1,26.23,1,LOW,12.14
29CRVGF9462K7ZL,0,none,28.78,19.95,40.58,0,20,4 missing returns (high),1,26.83,0,LOW,16.79
04MDNOR5691O2Z6,1,circular_trading,56.66,4.56,24.16,0,8,1 missing return(s),1,26.16,0,LOW,15.62
09XVCLF5764E6ZX,0,none,2.56,71.29,33.1,0,8,2 missing return(s),1,26.28,1,LOW,12.71
04ACDWH2777I2ZR,0,none,8.81,56.92,43.46,0,0,No flags,0,26.08,0,LOW,13.57
32MGAHQ8841W6Z7,0,none,6.4,72.65,26.32,0,8,Invoice match rate 84%,1,26.59,1,LOW,16.16
29LUKET4840P3ZL,0,none,3.0,65.17,38.510000000000005,0,8,1 missing return(s),1,26.55,1,LOW,15.59
19NBAAH9212C9ZH,0,none,3.84,59.99,37.57,0,16,1 missing return(s) | Invoice match rate 78%,2,26.66,0,LOW,14.84
12YQXQI3874N3ZZ,0,none,33.06,25.98,35.45,0,8,2 missing return(s),1,26.6,0,LOW,18.84
15EGKHK4591D5ZI,0,none,21.31,29.02,44.07,0,16,1 missing return(s) | Invoice match rate 83%,2,26.68,0,LOW,16.45
02MNRPC2554S8ZM,0,none,3.93,65.59,36.6,0,8,1 missing return(s),1,30.15,1,LOW,52.1
12LTRQH1583B8ZI,0,none,6.89,60.78,42.0,0,0,No flags,0,26.01,1,LOW,13.33
15INFQA9532D8Z2,0,none,34.8,18.97,39.41,0,8,Invoice match rate 82%,1,26.21,0,LOW,16.43
05WAPON7834J2ZR,0,none,5.53,55.71,38.55,0,16,1 missing return(s) | Invoice match rate 80%,2,26.32,0,LOW,13.65
09DTOTL5391P2ZD,0,none,21.74,31.46,44.9,0,8,Invoice match rate 82%,1,26.21,0,LOW,16.13
24SBNZM0872X1Z5,0,none,19.39,38.59,40.95,0,8,Invoice match rate 83%,1,26.04,0,LOW,14.44
32DUXFV4464D1ZB,0,none,4.21,67.51,38.04,0,0,No flags,0,25.89,1,LOW,14.01
03YYWFN7023M7Z1,0,none,2.19,70.18,28.55,0,16,2 missing return(s) | Invoice match rate 75%,2,26.7,1,LOW,17.59
23JRKXP6884B8ZS,0,none,2.19,65.26,33.42,0,16,2 missing return(s) | Invoice match rate 83%,2,26.25,1,LOW,13.21
03LXWVQ5293O6ZI,0,none,4.97,60.2,39.33,0,8,1 missing return(s),1,26.56,1,LOW,18.92
01ARYFZ7803O7ZW,0,none,2.14,61.41,42.02,0,8,1 missing return(s),1,25.93,1,LOW,12.53
12DRRTG6002L4Z2,0,none,4.19,64.98,40.1,0,0,No flags,0,25.6,1,LOW,12.22
32QORFV7575I8ZF,0,none,40.25,12.11,42.43,0,0,No flags,0,25.7,0,LOW,16.23
27QRSKW1150A1ZH,0,none,4.41,52.17,47.32,0,8,1 missing return(s),1,26.05,0,LOW,15.63
33XIWAH1791J9ZA,0,none,30.51,14.57,48.33,0,8,1 missing return(s),1,25.89,0,LOW,16.23
12PNMZD9718N8ZE,0,none,2.8,62.27,39.23,0,8,1 missing return(s),1,25.95,1,LOW,14.97
16TVHEX8410E6ZJ,0,none,9.48,47.83,44.29,0,8,1 missing return(s),1,25.72,0,LOW,13.32
14YCKKL3003W5ZP,1,circular_trading,35.62,13.37,42.1,0,8,2 missing return(s),1,26.16,0,LOW,19.9
01LRZZC3831T9ZK,0,none,1.58,61.18,41.870000000000005,0,8,1 missing return(s),1,26.11,1,LOW,16.89
18WYNJS3032C9Z2,0,none,25.78,22.75,41.48,0,16,1 missing return(s) | Invoice match rate 83%,2,25.89,0,LOW,14.69
14UDVDV3870X1ZE,0,none,7.51,70.81,23.75,0,8,1 missing return(s),1,25.81,1,LOW,14.74
03DNCMB5082I7ZW,0,none,19.23,35.55,42.36,0,8,Invoice match rate 78%,1,25.73,0,LOW,15.41
04WERIA2790Z9Z1,0,none,17.89,46.98,32.83,0,8,1 missing return(s),1,25.68,0,LOW,14.7
02RMXLW1578Q9ZF,0,none,18.15,42.53,41.54,0,0,No flags,0,25.45,0,LOW,15.06
10TKMEC6177K5ZR,0,none,2.86,55.79,40.06,0,16,1 missing return(s) | Invoice match rate 80%,2,25.95,0,LOW,14.43
08KMSVQ6050F7ZR,0,none,2.42,64.11,29.72,0,20,3 missing returns (high),1,25.88,1,LOW,13.12
13ZXENH0420U7ZN,0,none,0.67,66.33,37.08,0,8,Invoice match rate 77%,1,25.44,1,LOW,12.06
10KTQBN7902A2ZY,0,none,29.1,23.75,39.82,0,8,1 missing return(s),1,25.55,0,LOW,15.57
03BGJYD0515I8ZH,0,none,28.68,17.46,39.510000000000005,0,20,4 missing returns (high),1,25.9,0,LOW,15.67
36JCAZW3247Z1ZD,0,none,2.78,60.69,39.65,0,8,2 missing return(s),1,26.18,1,LOW,19.91
14RIKGN6586Q3Z5,0,none,6.6,55.05,39.82,0,8,1 missing return(s),1,25.58,0,LOW,14.52
04MXZYG9899X7ZE,0,none,2.58,71.34,29.07,0,8,1 missing return(s),1,25.56,1,LOW,14.11
22UJHVY2818O7ZA,0,none,36.58,10.7,42.0,0,8,Invoice match rate 82%,1,25.39,0,LOW,15.4
02QEIGT1001J7Z0,1,circular_trading,2.19,62.21,38.58,0,8,Invoice match rate 79%,1,25.43,1,LOW,13.2
15TAMWR1250F7ZX,0,none,4.58,46.87,45.52,0,16,2 missing return(s) | Invoice match rate 84%,2,26.16,0,LOW,18.96
01TOFHY6804T8ZD,0,none,6.51,34.9,40.17,0,40,3 missing returns (high) | New company (1yr) with high turnover,2,26.78,1,LOW,19.09
27FRIRU0438J1Z5,0,none,1.96,60.8,39.7,0,8,2 missing return(s),1,25.22,1,LOW,12.42
08SEFVS5552Z1ZS,0,none,2.3,66.69,38.07,0,0,No flags,0,25.12,1,LOW,13.85
11UBDUI2875M3ZT,0,none,5.79,49.49,45.47,0,8,Invoice match rate 82%,1,25.32,0,LOW,14.13
08TQTFE6818V6ZX,0,none,2.17,62.63,37.29,0,8,1 missing return(s),1,24.99,1,LOW,10.76
16WNENL9025K8ZZ,0,none,39.29,11.27,41.4,0,0,No flags,0,24.91,0,LOW,15.31
10GJSWH2206N2ZX,0,none,4.43,48.76,43.120000000000005,0,16,1 missing return(s) | Invoice match rate 79%,2,25.59,0,LOW,14.83
17TEKLC2446B9ZT,0,none,27.93,11.55,47.32,0,16,2 missing return(s) | Invoice match rate 84%,2,25.96,0,LOW,20.7
37PUQHF8280V2ZL,0,none,1.92,62.88,37.21,0,8,2 missing return(s),1,25.01,1,LOW,11.34
20REIFW1160V8ZC,0,none,21.84,17.89,37.4,0,36,2 missing return(s) | Invoice match rate 83% | New company (1yr) with high turnover,3,26.08,0,LOW,16.0
36LZKDZ5600C2ZT,0,none,16.73,37.23,41.93,0,8,Invoice match rate 83%,1,25.27,0,LOW,15.56
29DDBMI1558K1ZC,0,none,17.96,33.83,43.58,0,8,1 missing return(s),1,25.2,0,LOW,14.99
11ISQAE3369Z1ZI,0,none,20.67,29.4,39.38,0,16,1 missing return(s) | Invoice match rate 78%,2,25.38,0,LOW,14.91
22RYEUN1015K1ZZ,0,none,5.31,55.24,39.67,0,8,2 missing return(s),1,25.32,0,LOW,15.65
16UEYBO1648T9ZV,0,none,4.74,58.38,32.54,0,16,2 missing return(s) | Invoice match rate 84%,2,25.71,0,LOW,17.21
17TSWLM5880O6ZE,0,none,0.72,66.74,39.27,0,0,No flags,0,24.97,1,LOW,14.27
16JYOLG9728K8Z4,0,none,1.15,62.23,33.45,0,16,1 missing return(s) | Invoice match rate 83%,2,25.34,1,LOW,13.89
21PKBNL3598S3ZD,0,none,1.83,53.12,46.3,0,8,1 missing return(s),1,25.27,0,LOW,15.68
03RAHLE7854B9ZG,0,none,14.06,26.4,50.99,0,16,1 missing return(s) | Invoice match rate 83%,2,25.37,0,LOW,15.66
20OSTMB1206I5ZQ,0,none,35.86,11.82,39.63,0,8,Invoice match rate 85%,1,24.94,0,LOW,15.85
15TWJJN9664N4ZI,0,none,3.16,58.5,38.48,0,8,1 missing return(s),1,25.05,0,LOW,14.9
10KFUWD5028H7ZO,0,none,33.74,9.04,40.2,0,16,2 missing return(s) | Invoice match rate 83%,2,25.08,0,LOW,15.63
18OBIUN0413E5ZT,0,none,5.17,61.23,37.46,0,0,No flags,0,24.46,1,LOW,11.97
23UBANW0788K8ZQ,0,none,1.61,64.16,34.71,0,8,2 missing return(s),1,24.89,1,LOW,13.76
14PTQOD4220A4ZP,0,none,1.75,55.32,43.34,0,8,1 missing return(s),1,24.72,0,LOW,12.14
33FHAXS6108O8Z6,0,none,1.99,66.95,36.08,0,0,No flags,0,24.46,1,LOW,11.92
13CTJPL9925Q6ZC,0,none,12.35,34.0,49.57,0,8,2 missing return(s),1,25.31,0,LOW,19.36
02TBQBH1825X6ZT,0,none,0.62,56.36,43.64,0,8,1 missing return(s),1,25.0,0,LOW,15.29
15ODSTZ6129N8ZI,0,none,32.06,10.46,45.55,0,8,Invoice match rate 84%,1,24.81,0,LOW,15.86
29AOGZK3251U5Z1,0,none,23.48,32.07,35.9,0,8,1 missing return(s),1,24.85,0,LOW,15.77
13CLONL0895D7Z0,0,none,32.26,17.91,37.69,0,8,2 missing return(s),1,24.71,0,LOW,15.17
36FRQNO8799Q1ZH,0,none,2.29,59.63,42.66,0,0,No flags,0,24.54,0,LOW,13.49
22NIDNA6860W7ZP,0,none,48.15,0.21,37.86,0,0,No flags,0,24.39,0,LOW,15.65
33VZEQY3905T3ZD,0,none,4.06,59.75,40.02,0,0,No flags,0,24.47,0,LOW,13.06
18FMXTJ0677P4ZA,0,none,6.52,45.95,45.39,0,8,2 missing return(s),1,24.81,0,LOW,14.77
17JYAIJ1285B9ZF,0,none,8.51,63.31,20.36,0,16,1 missing return(s) | Invoice match rate 83%,2,25.33,1,LOW,18.13
03ELZOK0692H6ZG,0,none,24.96,27.74,37.72,0,8,1 missing return(s),1,24.93,0,LOW,17.58
10MBFXY2699Q7ZN,0,none,6.85,39.06,56.51,0,0,No flags,0,24.68,0,LOW,15.95
01ASJCD9729W7ZH,0,none,22.93,31.2,32.19,0,16,1 missing return(s) | Invoice match rate 82%,2,24.93,0,LOW,15.45
09ZSEUG8394S8ZL,0,none,14.05,30.79,44.98,0,16,1 missing return(s) | Invoice match rate 77%,2,24.96,0,LOW,15.13
09QNEAE0320V3ZN,0,none,4.72,56.56,32.14,0,16,1 missing return(s) | Invoice match rate 80%,2,24.63,0,LOW,11.36
01RTIQB8859P6ZT,0,none,0.76,59.72,39.24,0,8,2 missing return(s),1,24.76,0,LOW,14.85
04FMMQN2282E1Z8,0,none,22.2,26.16,35.55,0,20,3 missing returns (high),1,25.1,0,LOW,16.68
07YGAKM7945E6ZT,0,none,7.88,43.0,45.92,0,8,Invoice match rate 83%,1,24.67,0,LOW,14.64
03JBBUE1666M8ZU,0,none,3.39,54.48,40.75,0,8,1 missing return(s),1,24.57,0,LOW,13.2
08MJPRU7805M5ZZ,0,none,5.18,56.56,36.06,0,8,Invoice match rate 83%,1,24.71,0,LOW,15.01
17NZIXY8253B9ZT,0,none,3.08,59.86,35.61,0,8,1 missing return(s),1,24.77,0,LOW,15.59
12RPGDC4061G6ZL,0,none,23.05,29.04,43.260000000000005,0,0,No flags,0,24.37,0,LOW,15.45
17ZETAK3794C3ZH,0,none,3.51,65.68,24.29,0,16,1 missing return(s) | Invoice match rate 79%,2,24.77,1,LOW,13.63
33RTMUQ1407X4Z8,0,none,2.54,48.1,35.9,0,28,1 missing return(s) | New company (1yr) with high turnover,2,25.25,0,LOW,15.27
15NMPEH4669C8ZT,0,none,2.01,63.95,32.77,0,8,2 missing return(s),1,24.78,1,LOW,16.22
05XURKP6627N2ZG,0,none,1.25,56.18,41.58,0,8,1 missing return(s),1,25.12,0,LOW,19.62
11VGRSB0795C1Z2,0,none,12.29,26.3,51.17,0,16,1 missing return(s) | Invoice match rate 84%,2,24.82,0,LOW,15.29
11WGMFA1671E4Z9,0,none,1.91,59.1,37.67,0,8,2 missing return(s),1,24.45,0,LOW,13.1
03GYCAR7896J3ZA,0,none,6.0,30.28,48.78,0,28,3 missing returns (high) | Invoice match rate 80%,2,25.07,0,LOW,13.99
33BRFMM6967W9Z5,0,none,11.07,36.78,42.3,0,16,2 missing return(s) | Invoice match rate 79%,2,24.76,0,LOW,14.82
19IHHAI7696L4Z4,0,none,10.76,35.05,42.02,0,20,3 missing returns (high),1,25.2,0,LOW,18.14
16CQQCF3994H1ZY,0,none,6.08,47.58,43.21,0,8,Invoice match rate 82%,1,24.49,0,LOW,14.13
19VEJVG2570N7ZS,0,none,31.88,10.4,44.23,0,8,1 missing return(s),1,24.7,0,LOW,18.41
12HMTWV0119O5Z8,0,none,1.04,57.54,40.27,0,8,1 missing return(s),1,24.54,0,LOW,14.31
36LLCHB4411P8ZW,0,none,11.01,45.14,43.4,0,0,No flags,0,24.25,0,LOW,14.69
09BLZOQ4630P6Z0,0,none,22.43,21.7,41.14,0,16,1 missing return(s) | Invoice match rate 82%,2,24.64,0,LOW,15.27
21VIBUP2649K8ZH,0,none,2.5,47.92,42.79,0,16,2 missing return(s) | Invoice match rate 85%,2,25.02,0,LOW,17.57
10LOPWY4205X4ZI,1,circular_trading,54.29,6.4,21.39,0,0,No flags,0,23.92,0,LOW,15.19
01HAEKT8583V4ZF,0,none,3.36,60.52,38.48,0,0,No flags,0,24.17,1,LOW,13.85
27QNORB5878S2ZU,0,none,20.21,23.19,47.38,0,8,1 missing return(s),1,24.42,0,LOW,15.49
03LMZCR6634C4ZC,0,none,1.86,69.16,27.08,0,8,Invoice match rate 75%,1,24.49,1,LOW,14.76
17FUCUK6780T8Z9,0,none,2.08,53.03,42.870000000000005,0,8,2 missing return(s),1,24.29,0,LOW,12.9
12VBCTK4691V7ZA,0,none,23.41,22.9,43.06,0,8,2 missing return(s),1,24.31,0,LOW,15.0
20QEZAN8780E1ZR,0,none,2.89,56.48,37.99,0,8,2 missing return(s),1,24.36,0,LOW,14.34
04KZHKW7671W1ZK,0,none,0.55,65.5,32.22,0,8,1 missing return(s),1,24.86,1,LOW,19.18
20LQHBN1447B9Z6,0,none,6.14,53.63,36.22,0,8,Invoice match rate 81%,1,24.4,0,LOW,15.15
02YJIUZ7317N3ZT,0,none,1.34,55.73,40.8,0,8,1 missing return(s),1,24.2,0,LOW,12.86
13RZSIQ8384K1Z2,0,none,21.38,23.16,37.96,0,20,4 missing returns (high),1,24.47,0,LOW,14.08
19TTPHZ9270U7ZF,0,none,31.98,16.96,36.39,0,8,1 missing return(s),1,24.17,0,LOW,15.63
12SPJVA2612L2Z4,0,none,8.86,53.33,27.47,0,16,2 missing return(s) | Invoice match rate 79%,2,24.84,0,LOW,18.5
03SXWQV5720I9Z8,0,none,17.43,25.59,47.92,0,8,1 missing return(s),1,24.27,0,LOW,15.84
20QVVDG0702U3ZN,0,none,3.4,47.11,41.21,0,16,2 missing return(s) | Invoice match rate 85%,2,24.38,0,LOW,13.66
19PKNEK3005K8Z9,0,none,16.81,34.1,40.260000000000005,0,8,Invoice match rate 83%,1,24.21,0,LOW,15.24
20UBPHX7019M6ZX,0,none,25.51,16.25,38.48,0,20,4 missing returns (high),1,24.46,0,LOW,15.7
36BGIDF9613H6Z3,0,none,26.13,20.62,40.42,0,8,1 missing return(s),1,24.21,0,LOW,16.62
08WNWWZ2291X5ZI,0,none,11.36,28.19,41.53,0,28,Invoice match rate 82% | New company (1yr) with high turnover,2,24.78,0,LOW,15.49
05YTEHG1473Y5ZT,0,none,2.6,65.81,23.22,0,16,1 missing return(s) | Invoice match rate 80%,2,24.47,1,LOW,15.45
09ENWQG7651G5ZL,0,none,13.62,23.12,48.01,0,20,3 missing returns (high),1,24.74,0,LOW,18.01
08KEPFC5366S8ZW,0,none,20.86,19.45,43.65,0,16,1 missing return(s) | Invoice match rate 80%,2,24.51,0,LOW,18.13
17SZYWQ6507G7Z8,0,none,19.79,14.86,49.75,0,16,1 missing return(s) | Invoice match rate 83%,2,24.52,0,LOW,18.05
36NDWZM8242O5Z0,0,none,6.8,55.26,37.09,0,0,No flags,0,23.8,0,LOW,14.46
22CFFAY1958I8ZQ,0,none,3.64,50.46,36.57,0,16,1 missing return(s) | Invoice match rate 75%,2,24.37,0,LOW,15.76
05VOZBQ1888C8ZU,0,none,4.07,45.37,45.71,0,8,Invoice match rate 79%,1,24.13,0,LOW,15.96
06DWVHR6201S1Z2,0,none,12.2,35.91,43.55,0,8,2 missing return(s),1,23.84,0,LOW,14.22
37LDBEH0265Z2ZS,0,none,2.56,53.96,43.77,0,0,No flags,0,23.7,0,LOW,14.29
10MVRPQ3091Q5Z6,0,none,8.57,42.58,41.95,0,8,1 missing return(s),1,23.94,0,LOW,14.92
14PSOOD7403B8ZG,0,none,11.14,30.32,38.6,0,28,3 missing returns (high) | Invoice match rate 81%,2,24.41,0,LOW,14.3
37KMSDR9432O9ZN,0,none,2.85,49.96,37.75,0,16,1 missing return(s) | Invoice match rate 77%,2,24.74,0,LOW,20.33
27IAYRK0166X5ZY,0,none,2.26,54.54,38.74,0,8,1 missing return(s),1,24.12,0,LOW,16.37
03SALQQ9282N2ZV,0,none,1.07,64.3,35.46,0,0,No flags,0,23.85,1,LOW,15.79
16QWGRO6142M2ZV,0,none,3.0,49.58,42.48,0,8,2 missing return(s),1,23.94,0,LOW,15.04
19XKKFY6409O6ZL,0,none,3.47,59.35,36.74,0,0,No flags,0,23.65,0,LOW,14.65
24AHXJC6372P6ZC,0,none,8.98,56.85,26.71,0,8,Invoice match rate 83%,1,23.79,0,LOW,14.3
19WUREM6318Q2ZO,0,none,7.35,51.44,22.37,0,28,Invoice match rate 83% | New company (1yr) with high turnover,2,24.38,0,LOW,14.54
14FLJGB9198L6ZI,0,none,15.16,34.9,44.68,0,0,No flags,0,23.66,0,LOW,16.06
36SIRUI5910T9ZF,0,none,1.92,66.82,26.44,0,8,2 missing return(s),1,23.94,1,LOW,15.64
23QHJWQ7687O9ZQ,0,none,0.97,53.94,40.67,0,8,1 missing return(s),1,23.92,0,LOW,15.32
02GIKIN4572G6ZW,0,none,13.03,26.75,38.97,0,28,1 missing return(s) | New company (1yr) with high turnover,2,24.35,0,LOW,15.0
21BJLRE6363K4ZU,0,none,4.49,67.33,26.87,0,0,No flags,0,23.46,1,LOW,13.88
09BGEXK6297O7Z9,1,circular_trading,35.02,27.79,18.76,0,8,2 missing return(s),1,23.6,0,LOW,15.75
23ASFPO2520P7ZW,0,none,2.05,66.54,26.12,0,8,2 missing return(s),1,23.99,1,LOW,17.1
33QBCBR8507B5ZQ,0,none,4.06,42.77,39.85,0,20,3 missing returns (high),1,24.36,0,LOW,17.61
29EZZKZ5527Q4Z0,0,none,3.55,47.95,42.55,0,8,1 missing return(s),1,23.71,0,LOW,14.53
05TDDSO2963X1ZH,0,none,2.63,56.9,39.620000000000005,0,0,No flags,0,23.46,0,LOW,14.35
29LVAAN9333F5ZS,0,none,22.49,20.31,43.44,0,8,1 missing return(s),1,23.73,0,LOW,16.78
32RDPZK2868O5ZQ,0,none,3.47,46.15,44.23,0,8,Invoice match rate 80%,1,23.8,0,LOW,15.92
03LWRBQ9890R4ZO,0,none,4.3,54.51,39.38,0,0,No flags,0,23.31,0,LOW,13.64
37WBSNQ6199A9ZQ,0,none,2.13,75.9,21.01,0,0,No flags,0,23.22,1,LOW,12.63
03GZQKB3192S5Z3,0,none,0.63,57.47,41.510000000000005,0,0,No flags,0,23.42,0,LOW,14.53
22ZNYCZ1921N6ZU,0,none,14.59,42.25,32.26,0,8,1 missing return(s),1,23.5,0,LOW,14.55
19YSDMY0382U7Z7,0,none,4.65,26.51,42.65,0,40,3 missing returns (high) | New company (1yr) with high turnover,2,24.88,1,LOW,18.68
36WBWVW0595M2ZS,0,none,0.27,59.86,34.61,0,8,1 missing return(s),1,23.74,0,LOW,15.91
15VZXCD9955A7ZN,0,none,2.13,52.85,38.99,0,8,2 missing return(s),1,23.25,0,LOW,11.23
06FSRZD4951A7Z5,0,none,3.33,47.23,38.16,0,16,2 missing return(s) | Invoice match rate 77%,2,24.28,0,LOW,19.31
16KPSFG0589X6ZX,0,none,4.15,65.9,23.11,0,8,2 missing return(s),1,23.38,1,LOW,12.71
09SCACD0033F9ZG,0,none,3.19,55.06,39.97,0,0,No flags,0,23.04,0,LOW,11.75
08CDDWD5435U6Z5,0,none,21.94,24.1,39.77,0,8,Invoice match rate 81%,1,23.48,0,LOW,15.63
11VSANS9402V4Z4,0,none,26.0,14.12,48.85,0,0,No flags,0,23.2,0,LOW,15.45
12EHAOY6051X7ZG,0,none,27.15,20.46,36.09,0,8,1 missing return(s),1,23.36,0,LOW,14.97
17KYBNK0396F2ZS,0,none,1.75,51.29,40.7,0,8,Invoice match rate 80%,1,23.39,0,LOW,13.52
23RADQV6826X9Z3,0,none,8.72,27.83,47.18,0,20,3 missing returns (high),1,24.22,0,LOW,18.97
29NGYQE7234A9ZX,0,none,2.41,47.29,43.72,0,8,1 missing return(s),1,23.41,0,LOW,13.82
20WKPGR7615I1ZX,0,none,22.91,19.72,42.61,0,8,2 missing return(s),1,23.29,0,LOW,14.28
32OEONX2208L7ZO,0,none,6.15,39.88,41.02,0,16,1 missing return(s) | Invoice match rate 83%,2,23.62,0,LOW,14.21
09XJXXN7515C5ZI,0,none,14.52,34.85,39.120000000000005,0,8,1 missing return(s),1,23.52,0,LOW,16.11
24KFUWJ5219P5ZV,0,none,7.54,41.6,37.27,0,16,1 missing return(s) | Invoice match rate 75%,2,23.66,0,LOW,14.91
02WYZLO2007P6ZW,0,none,15.37,34.66,26.08,0,28,4 missing returns (high) | Invoice match rate 84%,2,24.25,0,LOW,17.97
01UPAAO4777G3Z0,0,none,0.5,58.92,39.44,0,0,No flags,0,23.32,0,LOW,15.35
18ZXHSB8167C4ZX,0,none,3.1,60.14,24.98,0,16,2 missing return(s) | Invoice match rate 85%,2,24.47,1,LOW,22.53
22ZVJWC9301H3ZX,0,none,1.15,71.18,21.36,0,8,Invoice match rate 79%,1,23.35,1,LOW,13.66
16QADGE3717S8ZX,0,none,1.59,50.6,36.5,0,16,1 missing return(s) | Invoice match rate 84%,2,23.59,0,LOW,13.86
10HBLDH0476W7Z2,0,none,24.17,14.4,45.83,0,8,2 missing return(s),1,23.4,0,LOW,16.2
24NEPXO3304W4Z3,0,none,22.31,9.17,41.64,0,28,3 missing returns (high) | Invoice match rate 84%,2,24.13,0,LOW,17.75
21BSOAM5102B4Z7,0,none,8.98,43.07,38.23,0,8,1 missing return(s),1,23.23,0,LOW,13.72
03BKWFH4544T8ZR,0,none,3.95,31.32,45.04,0,28,3 missing returns (high) | Invoice match rate 81%,2,24.42,0,LOW,19.54
12WBRHU4449K3Z5,0,none,1.74,49.82,41.53,0,8,2 missing return(s),1,23.41,0,LOW,15.15
23ETVZE0222T9ZZ,1,circular_trading,24.88,17.82,41.15,0,8,2 missing return(s),1,23.49,0,LOW,17.77
