gstin,is_fraud,fraud_type,fraud_probability,predicted_fraud,risk_level,anomaly_score,anomaly_flag,graph_risk_score,in_circular_ring
17AVHYM2956O3ZJ,0,none,12.76,0,LOW,14.85,0,43.42,0
29HVSEO8689I8Z0,0,none,12.75,0,LOW,16.0,0,41.16,0
08SXSRO3258E5Z3,0,none,12.75,0,LOW,14.46,0,34.24,0
04AXEJC4051D8ZA,0,none,12.75,0,LOW,19.17,0,29.07,0
19QVFOC5328Z9ZO,0,none,12.74,0,LOW,7.27,0,25.01,0
08SMQLD0383K8ZV,0,none,12.74,0,LOW,38.01,1,29.29,0
04LCKVL3281S7ZJ,0,none,12.73,0,LOW,9.75,0,39.3,0
17SREEJ4295I8ZI,0,none,12.7,0,LOW,25.72,0,45.239999999999995,0
17DOAPM1560F2Z7,0,none,12.69,0,LOW,8.27,0,45.980000000000004,0
13SPBDH0942W3ZY,0,none,12.69,0,LOW,11.12,0,41.58,0
19NSCDC9611W9ZP,0,none,12.66,0,LOW,26.59,0,49.09,0
07PVHST2358S3ZA,0,none,12.61,0,LOW,5.46,0,39.75,0
16KBDVX4492T9ZA,0,none,12.6,0,LOW,13.85,0,22.51,0
13FZOEE7744Y4Z0,0,none,12.6,0,LOW,10.68,0,37.16,0
17TKSTT9208Z1Z6,0,none,12.57,0,LOW,2.13,0,42.16,0
14HXMUE3259K1ZH,0,none,12.54,0,LOW,13.24,0,38.78,0
09EWJXU2565C2Z1,0,none,12.52,0,LOW,2.53,0,41.879999999999995,0
36HHTJM3772H3Z6,0,none,12.51,0,LOW,19.87,0,39.3,0
16ZCFWV0177M1ZB,0,none,12.51,0,LOW,16.61,0,26.68,0
37IAWOK1607G7Z0,0,none,12.49,0,LOW,8.33,0,21.5,0
17HCWVX4637Q2ZC,0,none,12.49,0,LOW,9.59,0,22.22,0
19ZBAUX4168W5ZJ,0,none,12.48,0,LOW,4.01,0,40.85,0
09IJIVD1052V1ZG,0,none,12.47,0,LOW,7.26,0,42.769999999999996,0
29JRRTX4050P3ZG,0,none,12.46,0,LOW,15.4,0,39.54,0
37KUSYM3440N3ZE,0,none,12.42,0,LOW,22.34,0,35.44,0
21CKNPK2605U9ZR,0,none,12.42,0,LOW,11.38,0,23.13,0
29QXOTK6211U8ZT,0,none,12.41,0,LOW,4.86,0,39.79,0
04QNCJA4112Q7Z3,0,none,12.41,0,LOW,25.5,0,38.39,0
10KSIPV9446J7ZU,0,none,12.39,0,LOW,6.85,0,42.519999999999996,0
08HEZMF0349D8ZE,0,none,12.39,0,LOW,10.93,0,24.08,0
06BEYDC7886P7ZH,0,none,12.37,0,LOW,8.39,0,42.370000000000005,0
07PJMPT0982O5ZF,0,none,12.36,0,LOW,26.92,0,47.37,0
19YDSAL8571P8Z4,0,none,12.36,0,LOW,36.77,1,38.72,0
13CTJPL9925Q6ZC,0,none,12.35,0,LOW,34.0,1,49.57,0
36DOGXA0824C4Z3,0,none,12.35,0,LOW,9.61,0,42.78,0
32PVYKA4652C3ZD,0,none,12.34,0,LOW,17.97,0,42.54,0
22FPCNV4540O5ZB,0,none,12.33,0,LOW,14.09,0,21.83,0
18IQFTB5191O9ZG,0,none,12.33,0,LOW,9.83,0,40.64,0
15SZLWA2126D6ZU,0,none,12.33,0,LOW,9.51,0,43.36,0
04XSCBO2481U1ZC,0,none,12.32,0,LOW,6.35,0,40.870000000000005,0
04MPEMS6908E8ZE,0,none,12.32,0,LOW,16.02,0,42.92,0
21GSFKZ9009G5ZA,0,none,12.32,0,LOW,9.83,0,42.57,0
16JFUED6694Y5Z9,0,none,12.31,0,LOW,33.35,1,21.41,0
04DAPWX0668W4ZZ,0,none,12.3,0,LOW,19.63,0,44.35,0
11VGRSB0795C1Z2,0,none,12.29,0,LOW,26.3,0,51.17,0
36RWDYN4211Y4Z4,0,none,12.28,0,LOW,10.45,0,41.83,0
07ACCOY3981F2ZI,0,none,12.28,0,LOW,15.55,0,35.93,0
18INIDH1332N8ZQ,0,none,12.27,0,LOW,12.71,0,41.53,0
21UFDPR4753F5ZD,0,none,12.26,0,LOW,12.5,0,22.27,0
13XIBMJ3148L5ZN,0,none,12.25,0,LOW,8.33,0,42.15,0
08VKXYB4248M8ZX,0,none,12.25,0,LOW,24.33,0,22.44,0
36BJYFY5848S1ZL,0,none,12.25,0,LOW,19.35,0,38.120000000000005,0
23IRHTP1375O6Z2,0,none,12.23,0,LOW,17.57,0,42.8,0
09VZHML1763R9ZJ,0,none,12.22,0,LOW,15.35,0,42.11,0
06DWVHR6201S1Z2,0,none,12.2,0,LOW,35.91,1,43.55,0
36KCRNN0128Y7ZR,0,none,12.2,0,LOW,18.82,0,41.36,0
12YELMX2557E5ZV,0,none,12.17,0,LOW,9.31,0,41.760000000000005,0
24CASGB7261I7ZZ,0,none,12.16,0,LOW,16.5,0,22.83,0
03RYRZU4509R6Z9,0,none,12.15,0,LOW,9.54,0,26.01,0
09DIIMT9229M3ZX,0,none,12.14,0,LOW,14.72,0,30.42,0
05ILEAN1299L2ZW,0,none,12.12,0,LOW,10.66,0,42.8,0
22SALVP2153D2Z0,0,none,12.11,0,LOW,18.16,0,39.71,0
11UOTEW8850V2ZL,0,none,12.1,0,LOW,2.92,0,38.8,0
19HMWFG2062V3ZI,0,none,12.1,0,LOW,13.11,0,41.75,0
14IDAKJ3146F6Z9,0,none,12.07,0,LOW,12.07,0,38.120000000000005,0
27KXLFR4523T5ZA,0,none,12.07,0,LOW,7.92,0,39.11,0
07OQTTY7730D5ZF,0,none,12.03,0,LOW,6.88,0,37.129999999999995,0
06RUDDB8649W6ZF,0,none,12.02,0,LOW,8.22,0,43.94,0
04SBYXO4360F1ZB,0,none,12.02,0,LOW,18.44,0,38.43,0
20YTWVH2050D6ZQ,0,none,12.01,0,LOW,22.44,0,48.6,0
33BZRJS8731V5Z3,0,none,11.99,0,LOW,7.44,0,44.56,0
36YLZHN8577T4Z8,0,none,11.99,0,LOW,79.9,1,41.36,0
12FNOFS9368L2ZP,0,none,11.98,0,LOW,5.92,0,39.18,0
18HMAEE3013F1ZX,0,none,11.97,0,LOW,2.65,0,40.489999999999995,0
08MSPUU7164I9ZN,0,none,11.96,0,LOW,5.55,0,24.14,0
20VMRQL6034J7Z1,0,none,11.96,0,LOW,3.04,0,21.86,0
11QMOTY1998E9ZB,0,none,11.93,0,LOW,1.77,0,38.97,0
37WGIUK0636K8ZU,0,none,11.91,0,LOW,9.75,0,40.11,0
23FTZHE6908A4ZK,0,none,11.9,0,LOW,9.45,0,38.57,0
14MIHPI4853O2Z1,0,none,11.89,0,LOW,13.39,0,38.45,0
12GUYDN7414I5Z2,0,none,11.85,0,LOW,14.16,0,46.03,0
05TKHVN3643I8Z2,0,none,11.85,0,LOW,7.65,0,39.07,0
19MZMSS8936V1ZK,0,none,11.85,0,LOW,4.65,0,27.43,0
01HUIZI6182G8ZN,0,none,11.84,0,LOW,18.77,0,26.76,0
29TVPEH7736P5Z9,0,none,11.83,0,LOW,8.05,0,43.260000000000005,0
12OKXVQ1043H9Z5,0,none,11.82,0,LOW,6.59,0,24.43,0
36PQHQN7074F6ZP,0,none,11.8,0,LOW,8.39,0,40.019999999999996,0
24NBVXO9064T2ZJ,0,none,11.79,0,LOW,27.95,1,41.7,0
16SFUVI7091E1ZK,0,none,11.78,0,LOW,13.13,0,30.48,0
16BJZCN9252Y9ZL,0,none,11.78,0,LOW,3.36,0,24.78,0
08LEFJC9975G1ZJ,0,none,11.77,0,LOW,19.97,0,26.99,0
27DDZJK4576A8ZY,0,none,11.77,0,LOW,15.54,0,36.83,0
36MFEMW2548G5ZG,0,none,11.75,0,LOW,18.29,0,33.16,0
11GFYKQ7214J4ZD,0,none,11.74,0,LOW,14.31,0,30.12,0
04OSYUR5664K4ZM,0,none,11.73,0,LOW,8.9,0,23.05,0
13HPAHA6653A6ZK,0,none,11.71,0,LOW,23.0,0,40.42,0
02HPKAT3931D9ZI,0,none,11.71,0,LOW,4.6,0,41.35,0
05PUIDK5148G3Z3,0,none,11.7,0,LOW,7.9,0,37.64,0
10FSBPO2492O1ZJ,0,none,11.67,0,LOW,14.99,0,43.879999999999995,0
23TWDCO7273R2ZL,0,none,11.67,0,LOW,14.07,0,22.39,0
20RQIHI4066A3Z1,0,none,11.65,0,LOW,72.86,1,42.16,0
29YZVDY0566U9ZM,0,none,11.63,0,LOW,12.33,0,27.35,0
06GNYWD3511B3Z5,0,none,11.63,0,LOW,10.71,0,38.07,0
13AZJWC8815C1Z4,0,none,11.62,0,LOW,7.91,0,38.230000000000004,0
21NLTPW8109J8ZI,0,none,11.61,0,LOW,16.96,0,26.91,0
37YJPZO7283N7ZT,0,none,11.6,0,LOW,15.91,0,30.73,0
10XZSPU3473Y9ZU,0,none,11.6,0,LOW,5.11,0,26.72,0
17ITDXE1210C2Z7,0,none,11.59,0,LOW,3.88,0,26.3,0
37ZHZOM9841D6ZK,0,none,11.58,0,LOW,11.42,0,46.67,0
15ROYRE9538Z7ZV,0,none,11.56,0,LOW,11.91,0,42.980000000000004,0
13LBWPY7203U4ZV,0,none,11.56,0,LOW,10.52,0,41.36,0
22VTOHQ3620I9Z6,0,none,11.55,0,LOW,29.56,1,32.36,0
20SHAYC7476U8Z2,0,none,11.54,0,LOW,17.05,0,40.03,0
37AGUUY9141Y9Z3,0,none,11.52,0,LOW,14.43,0,33.66,0
14TVCQQ9060I8ZW,0,none,11.52,0,LOW,17.84,0,47.91,0
02JRVQF3858A1ZS,0,none,11.51,0,LOW,19.15,0,39.59,0
04PQGJP7811F3Z5,0,none,11.5,0,LOW,25.73,0,33.42,0
03EHRVF4283Z7ZD,0,none,11.48,0,LOW,26.93,0,42.31,0
12QNNMX3373P3ZU,0,none,11.48,0,LOW,8.04,0,38.879999999999995,0
13BENIB5967C1Z0,0,none,11.47,0,LOW,11.46,0,38.18,0
13LGGUI5581C1ZJ,0,none,11.46,0,LOW,15.4,0,38.86,0
36JHSRY6696P2ZV,0,none,11.45,0,LOW,17.54,0,44.11,0
21SYCOZ6881V2ZU,0,none,11.4,0,LOW,3.19,0,40.25,0
21ZEJHV4017S3ZK,0,none,11.4,0,LOW,16.49,0,33.45,0
15SZODW3945Q6ZC,0,none,11.4,0,LOW,8.98,0,38.5,0
19NTFMD1566R6ZF,0,none,11.39,0,LOW,4.33,0,42.47,0
36NOKXT6522K9Z0,0,none,11.39,0,LOW,30.2,1,45.989999999999995,0
11SMOCB4525Z8ZY,0,none,11.36,0,LOW,5.89,0,39.1,0
08WNWWZ2291X5ZI,0,none,11.36,0,LOW,28.19,1,41.53,0
14KLJOP2824O3ZD,0,none,11.34,0,LOW,7.44,0,43.2,0
32CTMGG8042N8ZC,0,none,11.33,0,LOW,20.56,0,44.629999999999995,0
04ZRCYQ4876I4ZE,0,none,11.33,0,LOW,10.53,0,40.57,0
05TZPWZ0757C2Z7,0,none,11.33,0,LOW,10.94,0,26.65,0
19PTEDA0268N2ZJ,0,none,11.3,0,LOW,7.36,0,40.83,0
29LTQOE6692M4ZW,0,none,11.27,0,LOW,20.08,0,41.879999999999995,0
27IIGMK9667J4Z4,0,none,11.25,0,LOW,4.44,0,24.02,0
07NTTTX4886W1Z9,0,none,11.24,0,LOW,4.81,0,26.51,0
02ONQBH3384N5ZD,0,none,11.22,0,LOW,6.52,0,27.22,0
11LZJRW3375L4ZK,0,none,11.21,0,LOW,13.43,0,38.1,0
15BQOTT5470M4ZL,0,none,11.17,0,LOW,11.88,0,42.89,0
02VCENU9053Z1ZM,0,none,11.16,0,LOW,11.04,0,40.32,0
22ITGHJ0682Y1ZH,0,none,11.16,0,LOW,18.09,0,42.25,0
29EUGEN0995E8Z0,0,none,11.15,0,LOW,16.66,0,42.05,0
05UNYPS8743A2ZD,0,none,11.15,0,LOW,10.23,0,38.86,0
14PSOOD7403B8ZG,0,none,11.14,0,LOW,30.32,1,38.6,0
10AGJMG4254E7Z7,0,none,11.13,0,LOW,11.93,0,20.47,0
16ZBJAR9814K6ZL,0,none,11.13,0,LOW,4.71,0,26.03,0
20FZQKG0118Q3ZQ,0,none,11.11,0,LOW,16.21,0,41.620000000000005,0
14UCWUG7404V8ZD,0,none,11.11,0,LOW,13.97,0,37.69,0
20LFWOP0830V6ZY,0,none,11.11,0,LOW,23.81,0,30.14,0
02AFAYQ8344I1ZQ,0,none,11.11,0,LOW,5.08,0,38.5,0
15MCLMR8865U5ZM,0,none,11.1,0,LOW,27.37,0,38.989999999999995,0
33ZAWTS0338F6ZQ,0,none,11.1,0,LOW,24.65,0,36.64,0
09KYPNZ0220K5ZX,0,none,11.1,0,LOW,7.32,0,39.760000000000005,0
12LHBBR1276Q7ZP,0,none,11.09,0,LOW,12.35,0,40.17,0
22OLRNA5999Z2ZK,0,none,11.08,0,LOW,12.63,0,39.69,0
33BRFMM6967W9Z5,0,none,11.07,0,LOW,36.78,1,42.3,0
36WVIBX2607M1Z3,0,none,11.05,0,LOW,16.77,0,20.01,0
06KIBIV2940L2ZV,0,none,11.04,0,LOW,23.0,0,45.480000000000004,0
10RIVCS1788T5Z5,0,none,11.01,0,LOW,10.21,0,40.96,0
36LLCHB4411P8ZW,0,none,11.01,0,LOW,45.14,1,43.4,0
13LDRBI4792R3Z8,0,none,11.01,0,LOW,9.47,0,42.67,0
04VAKOE8237S6ZF,0,none,11.0,0,LOW,17.44,0,47.78,0
10HKCAC8967K1Z0,0,none,10.98,0,LOW,8.18,0,26.53,0
01CYVJD2580F3Z8,0,none,10.98,0,LOW,35.88,1,45.16,0
16FAKXX1275B4Z2,0,none,10.98,0,LOW,1.67,0,37.75,0
21PKFOY0162G7ZL,0,none,10.98,0,LOW,17.72,0,46.489999999999995,0
07AFETZ5321S4Z8,0,none,10.97,0,LOW,19.98,0,37.769999999999996,0
10LZXEZ2424Q6ZZ,0,none,10.96,0,LOW,15.36,0,38.29,0
06ZJTVK5155Z4ZR,0,none,10.96,0,LOW,13.6,0,27.66,0
09RIXXW6379G1ZH,0,none,10.95,0,LOW,14.61,0,42.480000000000004,0
05JIRCH2639T9ZS,0,none,10.95,0,LOW,14.38,0,40.760000000000005,0
10DSIAS6667I8ZR,0,none,10.94,0,LOW,2.62,0,43.59,0
36NDBFQ1912H6ZK,0,none,10.94,0,LOW,9.86,0,45.08,0
09ORNEX7527A5ZV,0,none,10.93,0,LOW,5.34,0,41.93,0
06HTXEN7086U7ZG,0,none,10.92,0,LOW,16.67,0,35.879999999999995,0
33XQPZA4128Z4Z0,0,none,10.91,0,LOW,20.91,0,41.730000000000004,0
09MCIXI2893L9Z6,0,none,10.91,0,LOW,15.78,0,42.33,0
27MRDLX2352R7ZQ,0,none,10.9,0,LOW,9.89,0,29.14,0
24JQYNJ9987S5Z5,0,none,10.89,0,LOW,12.4,0,39.129999999999995,0
16AWOXF0893N2ZI,0,none,10.88,0,LOW,7.54,0,35.86,0
20WWQMR4516T5ZQ,0,none,10.86,0,LOW,2.74,0,44.07,0
19BGJGK9720R1ZC,0,none,10.83,0,LOW,26.24,0,22.82,0
17NBQHV4028U9ZL,0,none,10.83,0,LOW,6.03,0,40.21,0
27DEGGC9699E2ZK,0,none,10.83,0,LOW,33.52,1,40.41,0
18XVXZW2078N5ZC,0,none,10.82,0,LOW,5.68,0,41.96,0
23OFPVA8631Y6ZG,0,none,10.81,0,LOW,9.92,0,38.870000000000005,0
21ECPUJ2966I9ZZ,0,none,10.8,0,LOW,10.29,0,22.98,0
33ABNNW3632T4ZG,0,none,10.8,0,LOW,46.23,1,19.41,0
06ENPDC9587A7Z8,0,none,10.78,0,LOW,16.96,0,40.93,0
19IHHAI7696L4Z4,0,none,10.76,0,LOW,35.05,1,42.019999999999996,0
08TWJFM4819O3ZY,0,none,10.76,0,LOW,15.1,0,30.96,0
10BEDVA1877K6ZB,0,none,10.76,0,LOW,18.19,0,41.93,0
12BVJEL6286V9ZP,0,none,10.75,0,LOW,8.49,0,42.370000000000005,0
20IYTXI0560G6ZK,0,none,10.73,0,LOW,6.03,0,37.45,0
23UVYUP1679T8Z9,0,none,10.72,0,LOW,5.21,0,40.68,0
20BYSXM3911U8Z4,0,none,10.71,0,LOW,4.23,0,25.49,0
36SEZVM6831W9ZJ,0,none,10.68,0,LOW,19.34,0,36.18,0
29KHHDU5934I4ZN,0,none,10.68,0,LOW,15.19,0,38.260000000000005,0
24MTJSM0809T5Z0,0,none,10.67,0,LOW,7.54,0,40.33,0
33MOHCA5553Q6ZC,0,none,10.66,0,LOW,13.92,0,37.15,0
17JLFXE0536R5ZH,0,none,10.64,0,LOW,16.62,0,41.47,0
06JZWYG6771X2ZC,0,none,10.64,0,LOW,11.61,0,39.32,0
37EMOUV8578Q4ZV,0,none,10.64,0,LOW,10.36,0,41.05,0
17QUFSW2849Y7ZK,0,none,10.64,0,LOW,7.32,0,38.82,0
33DPWXQ6524P5ZU,0,none,10.63,0,LOW,23.9,0,49.72,0
10ZETDN3677Y7ZP,0,none,10.62,0,LOW,9.92,0,25.56,0
15RRCPK4102T9ZF,0,none,10.61,0,LOW,16.06,0,35.9,0
09DBUKB2560Y9ZR,0,none,10.61,0,LOW,6.58,0,22.83,0
22SQOYI9929G3ZR,0,none,10.6,0,LOW,16.13,0,39.489999999999995,0
24YYYCR4981E8Z9,0,none,10.6,0,LOW,13.63,0,40.019999999999996,0
04ILRZW9378A1ZD,0,none,10.59,0,LOW,6.29,0,37.519999999999996,0
11LJEYZ5097G5ZE,0,none,10.59,0,LOW,10.48,0,38.6,0
24YIVSK6374H8ZQ,0,none,10.58,0,LOW,36.66,1,26.4,0
18MWAWF1529O3Z4,0,none,10.57,0,LOW,10.69,0,24.09,0
29ABZVD9320P4ZB,0,none,10.55,0,LOW,19.9,0,20.64,0
11WDRLJ0604Z4Z6,0,none,10.54,0,LOW,11.1,0,39.05,0
08OZIVT8576T7Z1,0,none,10.54,0,LOW,17.88,0,45.15,0
07CJJET8779W1ZR,0,none,10.53,0,LOW,7.3,0,37.79,0
27DIXLR0161L7ZV,0,none,10.53,0,LOW,3.03,0,28.2,0
36LHCEA6736U9ZF,0,none,10.52,0,LOW,25.31,0,43.35,0
12MFGKC2328E7ZD,0,none,10.51,0,LOW,15.01,0,36.1,0
05BGEYP5076J2ZN,0,none,10.51,0,LOW,70.45,1,36.989999999999995,0
17EWEZK8452Y2ZJ,0,none,10.5,0,LOW,3.96,0,25.97,0
22XLAOJ9471C3ZJ,0,none,10.5,0,LOW,6.52,0,40.879999999999995,0
22DXDOY5283A3Z3,0,none,10.5,0,LOW,4.46,0,32.05,0
12GIILE1679I8Z6,0,none,10.48,0,LOW,6.51,0,26.28,0
15WTVMC5257E2Z5,0,none,10.48,0,LOW,10.42,0,44.11,0
36QRZZV6028O7ZE,0,none,10.47,0,LOW,8.49,0,38.65,0
17ANMUV4250X7ZN,0,none,10.47,0,LOW,3.59,0,24.73,0
01TUBPR1206S4Z8,0,none,10.46,0,LOW,11.63,0,28.1,0
08WSZZU3705O6ZQ,0,none,10.46,0,LOW,47.08,1,31.2,0
17VWPUA7249P8ZJ,0,none,10.44,0,LOW,12.82,0,28.11,0
12XNYBI0818A1ZA,0,none,10.43,0,LOW,9.41,0,40.269999999999996,0
33JLOYZ9188Q4ZJ,0,none,10.42,0,LOW,27.07,0,41.3,0
08CUDYK1644G9ZJ,0,none,10.42,0,LOW,8.89,0,38.120000000000005,0
27UIPKT2411I8Z0,0,none,10.4,0,LOW,2.17,0,25.58,0
32KSQNT1287F3ZE,0,none,10.38,0,LOW,9.75,0,24.73,0
05QJSAD9268Y2ZF,0,none,10.37,0,LOW,6.3,0,39.22,0
32CUHYQ3631D5ZV,0,none,10.37,0,LOW,15.66,0,24.06,0
07SVACF1778K7ZY,1,circular_trading,10.36,0,LOW,12.23,0,26.71,0
14TUGRR7546L5Z9,0,none,10.35,0,LOW,4.94,0,38.53,0
10UXZTW8929C1ZW,0,none,10.34,0,LOW,15.52,0,38.519999999999996,0
27EINLE4554H2Z2,0,none,10.33,0,LOW,6.82,0,24.5,0
19MKABL5620D1ZD,0,none,10.32,0,LOW,73.4,1,38.92,0
04ZAHRE7052Y9ZQ,0,none,10.31,0,LOW,21.33,0,25.92,0
24GRYKN2511G2Z9,0,none,10.31,0,LOW,8.1,0,44.36,0
05IKLXQ4606H5Z5,0,none,10.3,0,LOW,1.18,0,37.66,0
21OOOSW0182Q2ZP,0,none,10.29,0,LOW,6.86,0,43.19,0
10YCCUN8932O4Z6,0,none,10.27,0,LOW,15.27,0,25.65,0
02JXSUB8064D1Z9,0,none,10.26,0,LOW,15.83,0,25.6,0
05XFUQG3109S5ZE,0,none,10.26,0,LOW,24.17,0,30.19,0
21HHPMT5354C9Z7,0,none,10.25,0,LOW,21.07,0,39.79,0
10RZTOR7414X5Z9,0,none,10.24,0,LOW,20.8,0,39.629999999999995,0
09KMMLD1571C5Z0,0,none,10.24,0,LOW,18.98,0,28.47,0
19CYITP9199F5Z7,0,none,10.24,0,LOW,12.99,0,42.21,0
32DTYKI9800W7Z7,0,none,10.22,0,LOW,7.98,0,39.54,0
36EMUJU1052P4ZJ,0,none,10.21,0,LOW,7.44,0,38.43,0
16LZHSC2650A8ZH,0,none,10.2,0,LOW,9.12,0,41.019999999999996,0
21BNYFH1799O3ZE,0,none,10.18,0,LOW,12.32,0,26.95,0
06YRYNZ7226Y3Z4,0,none,10.18,0,LOW,15.71,0,20.96,0
14TYIWL2016K7Z2,0,none,10.16,0,LOW,8.26,0,38.54,0
20LCGCY1158C1ZR,0,none,10.15,0,LOW,7.62,0,38.769999999999996,0
04ZEMHA3458Z9ZI,0,none,10.15,0,LOW,23.28,0,30.92,0
11ESTOD4230V4ZH,0,none,10.14,0,LOW,14.93,0,30.92,0
20NYGUP3925F6Z4,0,none,10.13,0,LOW,1.21,0,39.82,0
13CZWDW1931H1ZB,0,none,10.13,0,LOW,18.31,0,39.55,0
36JPJOH8475K1Z5,0,none,10.12,0,LOW,11.19,0,41.0,0
10SHJGO7785K3Z2,0,none,10.12,0,LOW,16.44,0,40.09,0
37TZRGL4504A7ZD,0,none,10.12,0,LOW,52.72,1,28.48,0
33HYBHA5539R8ZI,0,none,10.11,0,LOW,19.24,0,38.7,0
11VAHSR1482E3ZO,0,none,10.1,0,LOW,6.44,0,40.05,0
22PICTJ6724V1Z2,0,none,10.1,0,LOW,21.9,0,27.26,0
07XUWVY3760B6ZF,0,none,10.08,0,LOW,24.55,0,44.55,0
17IPUFX6698E3ZH,0,none,10.06,0,LOW,16.33,0,39.510000000000005,0
18AEQRH5171C5ZB,0,none,10.06,0,LOW,4.02,0,39.35,0
24JSKSD5553H4ZV,0,none,10.05,0,LOW,11.48,0,40.82,0
16TKTYU5148Z9ZF,0,none,10.05,0,LOW,13.47,0,40.010000000000005,0
32IGAXR2104X1Z1,0,none,10.03,0,LOW,12.75,0,37.95,0
05UTMAK1865K8ZT,0,none,10.02,0,LOW,11.91,0,40.239999999999995,0
37OOYEA3135H5ZT,0,none,10.02,0,LOW,18.91,0,25.34,0
20PODIZ5822Q3Z1,0,none,10.01,0,LOW,4.31,0,23.29,0
01CAMAO3950Y6ZB,0,none,10.0,0,LOW,22.8,0,37.230000000000004,0
33CIGIR1676B8ZX,0,none,10.0,0,LOW,69.45,1,37.05,0
01XMKCJ3506U7ZG,0,none,9.99,0,LOW,14.97,0,37.0,0
22YQAFG3416W6Z4,0,none,9.98,0,LOW,6.58,0,43.55,0
21VMLME6138W4Z0,0,none,9.97,0,LOW,5.67,0,42.15,0
03LILSQ8971C5ZV,0,none,9.97,0,LOW,5.4,0,40.769999999999996,0
22RCJZY5571G1Z4,0,none,9.96,0,LOW,8.79,0,43.0,0
27GRBCQ5002J9ZA,0,none,9.95,0,LOW,23.26,0,27.85,0
33NIKJM6021T7ZC,0,none,9.95,0,LOW,7.69,0,37.64,0
09IHODW7870U8ZB,0,none,9.95,0,LOW,19.13,0,44.36,0
17URCXP2914X6ZT,0,none,9.95,0,LOW,8.58,0,39.260000000000005,0
23JHVDJ6526F7ZS,0,none,9.94,0,LOW,22.22,0,35.4,0
20SPVXD5346F4ZI,0,none,9.94,0,LOW,12.11,0,47.52,0
10UEAVS6105T1ZC,0,none,9.93,0,LOW,11.73,0,45.91,0
23TOLTG3366Q2Z5,0,none,9.93,0,LOW,16.69,0,39.75,0
20CZHVT5095T2ZF,0,none,9.92,0,LOW,10.26,0,26.56,0
21TYWJY3315R6ZY,0,none,9.92,0,LOW,34.44,1,44.89,0
19UGWWB5386A3ZJ,0,none,9.91,0,LOW,21.33,0,41.129999999999995,0
23JEVHD6637T4ZL,0,none,9.9,0,LOW,16.23,0,42.14,0
09IDOBP2814B8ZU,0,none,9.89,0,LOW,4.04,0,41.69,0
20UIFRI6391E1Z5,0,none,9.89,0,LOW,9.2,0,41.15,0
15JZSHA4813Q7Z6,0,none,9.87,0,LOW,0.18,0,40.84,0
33NQAAL1063M4ZF,0,none,9.87,0,LOW,18.03,0,36.59,0
09NQRSB8414U1ZG,0,none,9.87,0,LOW,1.44,0,42.47,0
01TRKNM3798R2Z8,0,none,9.86,0,LOW,10.97,0,26.34,0
33WRUPK7891T2Z1,0,none,9.85,0,LOW,6.02,0,23.89,0
22MEEMU9425A6ZQ,1,circular_trading,9.84,0,LOW,3.68,0,41.11,0
29VFTZJ2544X1ZB,0,none,9.84,0,LOW,10.78,0,43.11,0
37PDCRX3661W2ZT,0,none,9.83,0,LOW,16.45,0,46.3,0
12HVUWX5068S8ZO,0,none,9.82,0,LOW,9.79,0,37.870000000000005,0
15GLNFK6604W2Z9,0,none,9.82,0,LOW,23.14,0,42.739999999999995,0
14XFMVB0702L8ZW,0,none,9.82,0,LOW,9.83,0,22.13,0
20WHAQY2322O1ZX,0,none,9.81,0,LOW,16.32,0,28.75,0
23UJXNR0693V7ZC,0,none,9.8,0,LOW,12.58,0,38.47,0
27YNPKM9858F3ZG,0,none,9.79,0,LOW,8.91,0,39.6,0
12OBGSD5567X1ZU,0,none,9.78,0,LOW,17.28,0,36.59,0
17NEJHK3576C6ZG,0,none,9.76,0,LOW,8.42,0,46.7,0
15RCZAB5899F8Z5,0,none,9.76,0,LOW,17.5,0,38.629999999999995,0
05ZZRMK8959Q9ZD,0,none,9.75,0,LOW,14.14,0,40.93,0
36BEEMC4569L1ZX,0,none,9.73,0,LOW,52.89,1,24.77,0
33ESEFJ2663W2ZU,0,none,9.73,0,LOW,13.09,0,42.41,0
02KPVWS9658C7ZY,0,none,9.73,0,LOW,15.67,0,44.79,0
19LRKFA2089U6ZJ,0,none,9.72,0,LOW,8.19,0,26.88,0
32IROIU0223D4Z0,0,none,9.72,0,LOW,8.36,0,24.18,0
15CSVCB8443Q7Z9,0,none,9.71,0,LOW,5.37,0,23.27,0
27RQMTL3232K6ZQ,0,none,9.71,0,LOW,15.2,0,38.05,0
01ZBVSA8939J5Z1,1,circular_trading,9.71,0,LOW,13.59,0,85.9,1
12MFCIK1057E6ZS,0,none,9.7,0,LOW,4.81,0,24.69,0
21OZXSG4969I7ZU,0,none,9.69,0,LOW,8.98,0,46.03,0
22DTWTU6790U1ZP,0,none,9.68,0,LOW,2.33,0,43.36,0
11QCCYW5011B6ZN,0,none,9.67,0,LOW,14.15,0,41.230000000000004,0
07TLNUC0900E1ZX,0,none,9.67,0,LOW,22.84,0,48.59,0
12ELEDW8014S6ZS,0,none,9.67,0,LOW,67.09,1,39.69,0
18ZQJID4264J3ZB,0,none,9.66,0,LOW,9.51,0,37.5,0
22CYOCZ4535V6Z0,0,none,9.66,0,LOW,8.82,0,37.31,0
06WMJIC3281P9Z0,0,none,9.65,0,LOW,7.14,0,44.09,0
29WZQQG2688D7ZW,0,none,9.62,0,LOW,4.06,0,37.769999999999996,0
